listing_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
6311972,1280,23989641,Private room,,Singapore,,MK27,22,4.5,4,1.0,,26.0,,2017-05-17 02:02:21.714998,1.31023,103.934343,0101000020E6100000C70F9546CCFB59402DCF83BBB3F6F43F
4520889,1280,17201938,Private room,,Singapore,,MK27,56,4.5,4,1.0,,36.0,,2017-05-17 02:02:21.712166,1.311223,103.935077,0101000020E61000007A8F334DD8FB59404835ECF7C4FAF43F
18532512,1280,128665133,Private room,,Singapore,,MK23,0,0.0,1,1.0,,37.0,,2017-05-17 02:02:21.708357,1.330064,103.889599,0101000020E61000007AE3A430EFF859401F645930F147F53F
15513798,1280,97878860,Private room,,Singapore,,TS17,1,0.0,1,1.0,,27.0,,2017-05-17 02:02:20.403539,1.311371,103.856806,0101000020E61000001041D5E8D5F65940DBC35E2860FBF43F
5041926,1280,23989641,Private room,,Singapore,,MK27,28,4.5,4,1.0,,31.0,,2017-05-17 02:02:20.399072,1.309476,103.934563,0101000020E61000004E4354E1CFFB5940B0592E1B9DF3F43F
5951930,1280,23989641,Private room,,Singapore,,MK27,34,4.0,4,1.0,,30.0,,2017-05-17 02:02:20.396446,1.309615,103.933499,0101000020E610000051F69672BEFB5940DC9DB5DB2EF4F43F
18043099,1280,39446045,Private room,,Singapore,,MK17,0,0.0,1,1.0,,18.0,,2017-05-17 02:02:20.378342,1.335715,103.848587,0101000020E6100000E333D93F4FF659401E6D1CB1165FF53F
16571624,1280,39890192,Private room,,Singapore,,TS27,25,4.0,2,1.0,,39.0,,2017-05-17 02:02:20.376192,1.305057,103.835229,0101000020E6100000EEEA556474F5594069A7E67283E1F43F
16331658,1280,106780021,Private room,,Singapore,,MK29,0,0.0,2,1.0,,37.0,,2017-05-17 02:02:20.369839,1.375091,103.952633,0101000020E6100000C90567F0F7FC59400B62A06B5F00F63F
15765555,1280,67172198,Private room,,Singapore,,MK21,0,0.0,2,1.0,,14.0,,2017-05-17 02:02:20.360431,1.401112,103.90614,0101000020E61000003C66A032FEF95940CA87A06AF46AF63F
15895528,1280,18071249,Private room,,Singapore,,MK24,2,0.0,1,1.0,,37.0,,2017-05-17 02:02:20.358183,1.339197,103.883469,0101000020E6100000E9818FC18AF85940C66B5ED5596DF53F
7398096,1280,38761662,Private room,,Singapore,,MK26,22,4.5,1,1.0,,26.0,,2017-05-17 02:02:20.353612,1.31365,103.911317,0101000020E61000007CD2890453FA5940143FC6DCB504F53F
2963939,1280,3507099,Private room,,Singapore,,TS06,70,4.0,2,1.0,,35.0,,2017-05-17 02:02:18.745191,1.283532,103.843539,0101000020E6100000A379008BFCF559405BE9B5D95889F43F
10984633,1280,15553995,Private room,,Singapore,,MK28,0,0.0,2,1.0,,33.0,,2017-05-17 02:02:18.740985,1.350133,103.961151,0101000020E610000022E17B7F83FD59408201840F259AF53F
18682623,1280,10480616,Private room,,Singapore,,MK18,0,0.0,1,1.0,,30.0,,2017-05-17 02:02:18.730586,1.385154,103.841402,0101000020E61000007F32C687D9F5594000C79E3D9729F63F
13088479,1280,72640511,Private room,,Singapore,,MK24,1,0.0,1,1.0,,30.0,,2017-05-17 02:02:18.724854,1.349761,103.878465,0101000020E6100000906B43C538F85940FCA886FD9E98F53F
1127867,1280,1786440,Private room,,Singapore,,MK26,43,4.5,3,1.0,,38.0,,2017-05-17 02:02:18.710967,1.316058,103.900046,0101000020E610000052B9895A9AF95940083A5AD5920EF53F
17097269,1280,114737342,Private room,,Singapore,,TS12,9,4.0,2,1.0,,30.0,,2017-05-17 02:02:18.708789,1.297209,103.855862,0101000020E6100000E8F86871C6F65940D63A71395EC1F43F
1982064,1280,3507099,Private room,,Singapore,,TS22,141,3.5,2,1.0,,35.0,,2017-05-17 02:02:18.675445,1.285058,103.842241,0101000020E61000006C96CB46E7F55940236937FA988FF43F
13985925,1280,19689637,Private room,,Singapore,,MK24,0,0.0,1,1.0,,37.0,,2017-05-17 02:02:18.620400,1.344659,103.879598,0101000020E610000021E868554BF85940605AD427B983F53F
18217006,1280,25422497,Private room,,Singapore,,MK22,0,0.0,1,1.0,,25.0,,2017-05-17 02:02:18.617543,1.37635,103.89366,0101000020E6100000936FB6B931F95940F697DD938705F63F
8899095,1280,17202370,Private room,,Singapore,,MK25,6,4.5,1,1.0,,30.0,,2017-05-17 02:02:18.566585,1.310277,103.886326,0101000020E61000000CE6AF90B9F859404337FB03E5F6F43F
16571599,1280,39890192,Private room,,Singapore,,TS27,12,3.5,2,1.0,,39.0,,2017-05-17 02:02:16.725937,1.304743,103.83563,0101000020E61000009D6340F67AF5594077F52A323AE0F43F
16521063,1280,28142522,Private room,,Singapore,,MK21,6,4.5,2,1.0,,37.0,,2017-05-17 02:02:16.706480,1.380645,103.900326,0101000020E6100000446FF1F09EF95940BA2C26361F17F63F
16105973,1280,104997904,Private room,,Singapore,,MK18,0,0.0,2,1.0,,40.0,,2017-05-17 02:02:16.687295,1.355428,103.86616,0101000020E61000009D465A2A6FF75940B1524145D5AFF53F
17344662,1280,32924395,Private room,,Singapore,,MK22,7,4.0,2,1.0,,26.0,,2017-05-17 02:02:16.684701,1.363759,103.875086,0101000020E6100000FFCBB56801F85940B8020AF5F4D1F53F
15229477,1280,95539967,Private room,,Singapore,,MK22,1,0.0,1,1.0,,16.0,,2017-05-17 02:02:16.681157,1.376512,103.892303,0101000020E6100000DAC70A7E1BF9594028D368723106F63F
15264203,1280,1386714,Private room,,Singapore,,MK26,8,5.0,2,1.0,,38.0,,2017-05-17 02:02:16.674718,1.31049,103.924384,0101000020E6100000863C821B29FB5940B9C2BB5CC4F7F43F
9379068,1280,30263769,Private room,,Singapore,,MK23,0,0.0,1,1.0,,37.0,,2017-05-17 02:02:16.640144,1.319073,103.906156,0101000020E6100000BF44BC75FEF95940F295404AEC1AF53F
16874518,1280,109240232,Private room,,Singapore,,MK28,2,0.0,3,1.0,,36.0,,2017-05-17 02:02:14.914150,1.339727,103.956519,0101000020E61000002BC0779B37FD594050172994856FF53F
8435668,1280,27388139,Private room,,Singapore,,MK17,17,4.0,2,1.0,,30.0,,2017-05-17 02:02:14.908157,1.326227,103.85437,0101000020E6100000BF2B82FFADF65940B32781CD3938F53F
12841880,1280,38134732,Private room,,Singapore,,MK24,2,0.0,1,1.0,,32.0,,2017-05-17 02:02:14.894688,1.315325,103.888065,0101000020E610000039EE940ED6F859407AC7293A920BF53F
2118050,1280,5140541,Private room,,Singapore,,MK21,12,5.0,1,1.0,,30.0,,2017-05-17 02:02:14.888823,1.398443,103.9028,0101000020E61000000BB5A679C7F959403F1F65C40560F63F
16919448,1280,104975329,Private room,,Singapore,,MK27,1,0.0,2,1.0,,36.0,,2017-05-17 02:02:14.885664,1.310399,103.930418,0101000020E61000000667F0F78BFB5940AF601BF164F7F43F
12711546,1280,4267305,Private room,,Singapore,,MK18,8,4.0,2,1.0,,33.0,,2017-05-17 02:02:14.881304,1.371623,103.84787,0101000020E61000009C50888043F65940021077F52AF2F53F
18608046,1280,129239598,Private room,,Singapore,,MK27,0,0.0,2,1.0,,37.0,,2017-05-17 02:02:14.879127,1.328405,103.945094,0101000020E610000055698B6B7CFC5940707CED992541F53F
10773448,1280,26653905,Private room,,Singapore,,MK29,0,0.0,1,1.0,,33.0,,2017-05-17 02:02:14.874348,1.393739,103.926668,0101000020E6100000FC8F4C874EFB5940508E0244C14CF63F
13182227,1280,46676767,Private room,,Singapore,,MK26,2,0.0,2,1.0,,33.0,,2017-05-17 02:02:14.870377,1.30449,103.917381,0101000020E6100000323ECC5EB6FA59403A58FFE730DFF43F
18550859,1280,25422497,Private room,,Singapore,,MK22,0,0.0,1,1.0,,19.0,,2017-05-17 02:02:14.868222,1.376022,103.894165,0101000020E6100000950ED6FF39F95940653909A52F04F63F
6915155,1280,21065429,Private room,,Singapore,,MK24,6,3.0,3,1.0,,33.0,,2017-05-17 02:02:14.834774,1.315146,103.889879,0101000020E61000006B990CC7F3F8594086713788D60AF53F
15765545,1280,67172198,Private room,,Singapore,,MK21,0,0.0,2,1.0,,14.0,,2017-05-17 02:02:12.723599,1.402708,103.906573,0101000020E6100000F19BC24A05FA5940AE669DF17D71F63F
8781472,1280,15553995,Private room,,Singapore,,MK24,0,0.0,2,1.0,,33.0,,2017-05-17 02:02:12.720922,1.317167,103.89058,0101000020E6100000309E4143FFF859404AED45B41D13F53F
15775668,1280,102028784,Private room,,Singapore,,MK29,0,0.0,1,1.0,,22.0,,2017-05-17 02:02:12.717374,1.359773,103.935007,0101000020E6100000FDA19927D7FB5940ADBD4F55A1C1F53F
18560244,1280,25971802,Private room,,Singapore,,MK21,0,0.0,1,1.0,,33.0,,2017-05-17 02:02:12.714926,1.388006,103.891068,0101000020E6100000C7A0134207F95940AD6D8AC74535F63F
7782232,1280,40912923,Private room,,Singapore,,MK26,95,4.5,2,1.0,,40.0,,2017-05-17 02:02:12.712740,1.311724,103.906335,0101000020E6100000170E846401FA5940880D164ED2FCF43F
16249496,1280,68346034,Private room,,Singapore,,MK21,0,0.0,2,1.0,,30.0,,2017-05-17 02:02:12.709971,1.402135,103.904665,0101000020E61000007E350708E6F959403A3B191C256FF63F
17769938,1280,77934531,Private room,,Singapore,,MK18,1,0.0,4,1.0,,37.0,,2017-05-17 02:02:12.707710,1.355089,103.868922,0101000020E61000009831056B9CF75940A2B5A2CD71AEF53F
2850706,1280,3507099,Private room,,Singapore,,TS06,73,3.5,2,1.0,,39.0,,2017-05-17 02:02:12.690750,1.283634,103.84362,0101000020E61000001990BDDEFDF55940E38920CEC389F43F
15822581,1280,25422497,Private room,,Singapore,,MK22,7,4.5,1,1.0,,21.0,,2017-05-17 02:02:12.629210,1.351395,103.881128,0101000020E6100000C1E5B16664F859408FA50F5D509FF53F
18602770,1280,14613568,Private room,,Singapore,,MK21,0,0.0,2,1.0,,33.0,,2017-05-17 02:02:11.780051,1.395812,103.902022,0101000020E610000071917BBABAF9594063D4B5F63E55F63F
15155584,1280,48139156,Private room,,Singapore,,MK29,0,0.0,1,1.0,,33.0,,2017-05-17 02:02:11.766640,1.378036,103.934397,0101000020E6100000C11E1329CDFB5940D95E0B7A6F0CF63F
15737253,1280,4674380,Private room,,Singapore,,MK18,10,5.0,2,1.0,,36.0,,2017-05-17 02:02:11.752298,1.382078,103.841695,0101000020E61000003B8DB454DEF55940605628D2FD1CF63F
16388763,1280,38896681,Private room,,Singapore,,MK18,18,4.5,2,1.0,,37.0,,2017-05-17 02:02:11.749649,1.359537,103.873532,0101000020E61000009B00C3F2E7F75940323B8BDEA9C0F53F
1270845,1280,2413412,Private room,,Singapore,,TS17,3,4.0,1,1.0,,26.0,,2017-05-17 02:02:11.711309,1.307873,103.861171,0101000020E6100000DF50F86C1DF759407D24253D0CEDF43F
5364525,1280,13876161,Private room,,Singapore,,TS28,5,3.5,4,1.0,,41.0,,2017-05-17 02:02:11.708898,1.315103,103.840753,0101000020E6100000E4C0ABE5CEF559409DF17D71A90AF53F
12600729,1280,20874965,Private room,,Singapore,,MK25,70,4.5,2,1.0,,40.0,,2017-05-17 02:02:11.704813,1.307505,103.894892,0101000020E6100000EE5C18E945F9594024B4E55C8AEBF43F
17900978,1280,77460827,Private room,,Singapore,,MK23,0,0.0,2,0.0,,30.0,,2017-05-17 02:02:10.968935,1.318642,103.908455,0101000020E6100000D0B8702024FA5940CE1C925A2819F53F
2169070,1280,3507099,Private room,,Singapore,,TS22,91,3.5,2,1.0,,32.0,,2017-05-17 02:02:10.966172,1.284503,103.842203,0101000020E6100000F56569A7E6F559407CD28904538DF43F
18702337,1280,46466070,Private room,,Singapore,,MK23,0,0.0,3,1.0,,25.0,,2017-05-17 02:02:10.963529,1.319076,103.901359,0101000020E610000023BDA8DDAFF9594014048F6FEF1AF53F
6411200,1280,23989641,Private room,,Singapore,,MK27,58,4.5,3,1.0,,28.0,,2017-05-17 02:02:10.953432,1.309375,103.933516,0101000020E6100000BC92E4B9BEFB59403333333333F3F43F
18718057,1280,48986279,Private room,,Singapore,,MK18,0,0.0,2,1.0,,30.0,,2017-05-17 02:02:10.944953,1.37098,103.849992,0101000020E61000002577D84466F65940738577B988EFF53F
9208529,1280,47893203,Private room,,Singapore,,MK29,22,4.5,1,1.0,,35.0,,2017-05-17 02:02:10.940420,1.358663,103.94088,0101000020E6100000795DBF6037FC59406090F46915BDF53F
16899594,1280,111682826,Private room,,Singapore,,MK23,6,3.5,2,1.0,,33.0,,2017-05-17 02:02:10.929900,1.34436,103.88284,0101000020E610000071E6577380F8594018CFA0A17F82F53F
18527602,1280,34023734,Private room,,Singapore,,MK19,0,0.0,1,1.0,,12.0,,2017-05-17 02:02:10.925931,1.428102,103.841977,0101000020E6100000FDBE7FF3E2F5594094A2957B81D9F63F
11291171,1280,52359782,Private room,,Singapore,,MK27,0,0.0,1,1.0,,30.0,,2017-05-17 02:02:10.923310,1.311002,103.939433,0101000020E61000001FF296AB1FFC594077D9AF3BDDF9F43F
18452493,1280,127848034,Private room,,Singapore,,TS19,0,0.0,2,1.0,,35.0,,2017-05-17 02:02:10.920956,1.303674,103.848762,0101000020E61000009A05DA1D52F65940FC53AA44D9DBF43F
18721081,1280,130182220,Private room,,Singapore,,MK31,0,0.0,1,1.0,,41.0,,2017-05-17 02:02:10.881585,1.365718,103.959338,0101000020E6100000D8F335CB65FD5940BBEF181EFBD9F53F
15945430,1280,94765000,Private room,,Singapore,,MK25,3,3.5,3,1.0,,39.0,,2017-05-17 02:02:08.956715,1.306088,103.894715,0101000020E6100000670FB40243F95940342BDB87BCE5F43F
9159900,1280,23374252,Private room,,Singapore,,MK29,3,4.0,3,1.0,,34.0,,2017-05-17 02:02:08.953954,1.35836,103.946213,0101000020E61000003483F8C08EFC5940EB1C03B2D7BBF53F
5364416,1280,13876161,Private room,,Singapore,,TS28,4,5.0,1,1.0,,23.0,,2017-05-17 02:02:08.946076,1.317244,103.841088,0101000020E6100000B743C362D4F55940B6A2CD716E13F53F
18629645,1280,102485275,Private room,,Singapore,,MK21,0,0.0,1,1.0,,26.0,,2017-05-17 02:02:08.937323,1.391698,103.912203,0101000020E61000000A14B18861FA5940A9893E1F6544F63F
13306178,1280,72643150,Private room,,Singapore,,MK27,2,0.0,1,1.0,,33.0,,2017-05-17 02:02:08.902283,1.325033,103.927009,0101000020E610000040868E1D54FB5940AAEE91CD5533F53F
15170779,1280,96277091,Private room,,Singapore,,MK31,4,3.5,1,1.0,,30.0,,2017-05-17 02:02:08.864557,1.367531,103.962351,0101000020E61000007711A62897FD59404242942F68E1F53F
15945542,1280,94765000,Private room,,Singapore,,MK25,12,4.0,3,1.0,,40.0,,2017-05-17 02:02:08.836571,1.307489,103.896161,0101000020E6100000D8BCAAB35AF959406E13EE9579EBF43F
11973005,1280,18071249,Private room,,Singapore,,MK24,6,4.0,1,1.0,,30.0,,2017-05-17 02:02:08.821813,1.339604,103.882384,0101000020E6100000E0A0BDFA78F85940DA73999A046FF53F
15650006,1280,3564859,Private room,,Singapore,,MK25,8,4.0,2,1.0,,30.0,,2017-05-17 02:02:08.775850,1.314074,103.893419,0101000020E610000000A8E2C62DF95940E96168757206F53F
3335498,1280,15503071,Private room,,Singapore,,MK25,6,5.0,2,1.0,,40.0,,2017-05-17 02:02:08.761038,1.303897,103.898344,0101000020E6100000B323D5777EF95940E4A3C519C3DCF43F
17710100,1280,120702080,Private room,,Singapore,,MK24,1,0.0,1,1.0,,38.0,,2017-05-17 02:02:08.729133,1.317551,103.890343,0101000020E61000003ECE3461FBF8594058FE7C5BB014F53F
18691706,1280,129940811,Private room,,Singapore,,MK29,0,0.0,2,1.0,,37.0,,2017-05-17 02:02:07.087625,1.370602,103.951426,0101000020E61000001AA4E029E4FC5940A950DD5CFCEDF53F
15300442,1280,41270193,Private room,,Singapore,,MK26,10,4.5,2,1.0,,37.0,,2017-05-17 02:02:07.065884,1.313673,103.905174,0101000020E610000021CCED5EEEF959401A36CAFACD04F53F
17145048,1280,115112951,Private room,,Singapore,,MK22,2,0.0,2,1.0,,37.0,,2017-05-17 02:02:07.026773,1.360426,103.884088,0101000020E61000004FB2D5E594F85940AE0CAA0D4EC4F53F
14972527,1280,66896194,Private room,,Singapore,,MK28,1,0.0,1,1.0,,37.0,,2017-05-17 02:02:05.041116,1.337019,103.924373,0101000020E61000008C135FED28FB59400917F2086E64F53F
17195962,1280,97715848,Private room,,Singapore,,MK23,2,0.0,2,1.0,,26.0,,2017-05-17 02:02:05.024772,1.321689,103.901278,0101000020E6100000ADA6EB89AEF9594023BA675DA325F53F
7791384,1280,40912626,Private room,,Singapore,,MK17,10,5.0,2,1.0,,35.0,,2017-05-17 02:02:05.021750,1.327412,103.86411,0101000020E6100000618907944DF759405516855D143DF53F
4607278,1280,21065429,Private room,,Singapore,,MK24,28,3.0,3,1.0,,33.0,,2017-05-17 02:02:05.018858,1.316836,103.891107,0101000020E6100000268FA7E507F95940962023A0C211F53F
14657015,1280,41820724,Private room,,Singapore,,TS28,55,4.5,3,1.0,,37.0,,2017-05-17 02:02:05.007772,1.320675,103.841172,0101000020E6100000E69315C3D5F559401A51DA1B7C21F53F
7047394,1280,19689637,Private room,,Singapore,,MK26,10,4.5,1,1.0,,37.0,,2017-05-17 02:02:05.002296,1.312708,103.900678,0101000020E6100000828E56B5A4F959403D29931ADA00F53F
301247,1280,1552002,Private room,,Singapore,,MK24,25,4.5,1,1.0,,31.0,,2017-05-17 02:02:04.999673,1.317242,103.889578,0101000020E61000006E4F90D8EEF859409FAEEE586C13F53F
15774518,1280,21065429,Private room,,Singapore,,MK25,10,2.5,2,1.0,,19.0,,2017-05-17 02:02:04.990095,1.313885,103.89252,0101000020E6100000A9C1340C1FF9594084471B47AC05F53F
13839454,1280,81655592,Private room,,Singapore,,MK28,9,5.0,2,1.0,,30.0,,2017-05-17 02:02:04.976906,1.330339,103.922823,0101000020E6100000C83F33880FFB5940567E198C1149F53F
16593932,1280,109448518,Private room,,Singapore,,MK29,2,0.0,1,1.0,,40.0,,2017-05-17 02:02:03.444171,1.371238,103.946687,0101000020E61000001823128596FC5940E884D04197F0F53F
9579446,1280,47877124,Private room,,Singapore,,MK23,0,0.0,1,1.0,,30.0,,2017-05-17 02:02:02.140609,1.331238,103.906206,0101000020E6100000185C7347FFF9594044149337C04CF53F
17165149,1280,114737342,Private room,,Singapore,,TS12,8,3.0,2,1.0,,23.0,,2017-05-17 02:02:02.120736,1.299861,103.854284,0101000020E6100000C05FCC96ACF65940A088450C3BCCF43F
16636496,1280,109240232,Private room,,Singapore,,MK28,9,5.0,3,1.0,,37.0,,2017-05-17 02:02:02.118306,1.337793,103.957377,0101000020E6100000533C2EAA45FD59406A15FDA19967F53F
17296015,1280,105429606,Private room,,Singapore,,MK23,6,4.5,1,1.0,,40.0,,2017-05-17 02:02:02.100487,1.326364,103.908648,0101000020E6100000DAE4F04927FA5940C9772975C938F53F
468782,1280,2327208,Private room,,Singapore,,MK18,73,4.5,2,1.0,,30.0,,2017-05-17 02:02:02.073306,1.362801,103.86446,0101000020E6100000CF2C095053F759402B4CDF6B08CEF53F
18511798,1280,33737958,Private room,,Singapore,,MK17,0,0.0,2,1.0,,37.0,,2017-05-17 02:02:01.923412,1.330944,103.866968,0101000020E61000006DAB59677CF7594035EB8CEF8B4BF53F
9738531,1280,20874965,Private room,,Singapore,,MK25,58,4.5,3,1.0,,38.0,,2017-05-17 02:02:00.569493,1.308596,103.893778,0101000020E610000098F8A3A833F959409AD2FA5B02F0F43F
12253253,1280,11226435,Private room,,Singapore,,MK28,25,4.5,2,1.0,,40.0,,2017-05-17 02:02:00.566908,1.329526,103.913863,0101000020E610000091813CBB7CFA59403AE8120EBD45F53F
18362855,1280,25422497,Private room,,Singapore,,MK22,1,0.0,1,1.0,,20.0,,2017-05-17 02:02:00.553318,1.374531,103.892602,0101000020E61000000796236420F959402B69C53714FEF53F
17657289,1280,16306040,Private room,,Singapore,,MK21,1,0.0,2,3.0,,37.0,,2017-05-17 02:02:00.536898,1.387442,103.892515,0101000020E6100000200C3CF71EF95940A08CF161F632F63F
1133443,1280,1786440,Private room,,Singapore,,MK26,45,4.5,3,1.0,,38.0,,2017-05-17 02:02:00.524329,1.316203,103.898754,0101000020E61000008C497F2F85F95940795A7EE02A0FF53F
7655771,1280,20874965,Private room,,Singapore,,MK25,87,4.5,3,1.0,,40.0,,2017-05-17 02:02:00.509930,1.30805,103.89592,0101000020E610000045F5D6C056F95940598638D6C5EDF43F
18184250,1280,33096269,Private room,,Singapore,,MK25,1,0.0,4,1.0,,30.0,,2017-05-17 02:01:58.929416,1.312473,103.877999,0101000020E6100000EDBAB72231F85940CD203EB0E3FFF43F
9260193,1280,23374252,Private room,,Singapore,,MK29,13,4.5,2,1.0,,34.0,,2017-05-17 02:01:58.923884,1.358733,103.947097,0101000020E6100000F148BC3C9DFC59407CEF6FD05EBDF53F
16665576,1280,25422497,Private room,,Singapore,,MK22,6,4.5,1,1.0,,16.0,,2017-05-17 02:01:58.921097,1.375948,103.893725,0101000020E610000087A757CA32F959401BF2CF0CE203F63F
9725023,1280,1786440,Private room,,Singapore,,MK26,22,4.5,3,1.0,,38.0,,2017-05-17 02:01:58.879706,1.314433,103.900229,0101000020E61000004A7A185A9DF95940DB87BCE5EA07F53F
17814160,1280,118900770,Private room,,Singapore,,MK29,0,0.0,2,1.0,,36.0,,2017-05-17 02:01:58.858938,1.374889,103.952302,0101000020E6100000967A1684F2FC59401215AA9B8BFFF53F
11971734,1280,63961060,Private room,,Singapore,,MK22,43,5.0,1,1.0,,28.0,,2017-05-17 02:01:58.853452,1.362455,103.884869,0101000020E6100000A10F96B1A1F85940CD58349D9DCCF53F
17882385,1280,121648103,Private room,,Singapore,,MK31,0,0.0,1,1.0,,29.0,,2017-05-17 02:01:58.839011,1.358485,103.955734,0101000020E6100000386BF0BE2AFD594078B471C45ABCF53F
9006283,1280,47031490,Private room,,Singapore,,MK31,8,5.0,1,1.0,,32.0,,2017-05-17 02:01:58.835802,1.356061,103.965832,0101000020E61000008A5B0531D0FD5940CE18E6046DB2F53F
9320962,1280,25151260,Private room,,Singapore,,MK27,34,5.0,2,1.0,,40.0,,2017-05-17 02:01:57.950216,1.311057,103.93683,0101000020E610000059FAD005F5FB5940E811A3E716FAF43F
1357348,1280,7368586,Private room,,Singapore,,MK28,52,4.5,2,1.0,,34.0,,2017-05-17 02:01:57.940213,1.344253,103.949212,0101000020E6100000213EB0E3BFFC594057CC086F0F82F53F
18511426,1280,33737958,Private room,,Singapore,,MK17,0,0.0,1,1.0,,33.0,,2017-05-17 02:01:57.936055,1.331033,103.867713,0101000020E610000019541B9C88F7594029594E42E94BF53F
8180346,1280,30080617,Private room,,Singapore,,MK28,66,5.0,2,1.0,,33.0,,2017-05-17 02:01:57.901454,1.34432,103.962113,0101000020E61000009D83674293FD594051BD35B05582F53F
10086224,1280,20401557,Private room,,Singapore,,TS18,52,3.5,2,1.0,,32.0,,2017-05-17 02:01:57.891709,1.315211,103.857945,0101000020E610000012312592E8F65940696E85B01A0BF53F
16245366,1280,38896681,Private room,,Singapore,,MK18,13,4.5,2,1.0,,37.0,,2017-05-17 02:01:55.944038,1.358805,103.873544,0101000020E61000007DE71725E8F75940AF42CA4FAABDF53F
18723388,1280,130092599,Private room,,Singapore,,MK17,0,0.0,1,1.0,,29.0,,2017-05-17 02:01:55.892786,1.347141,103.871126,0101000020E6100000802C4487C0F759409D9CA1B8E38DF53F
17968964,1280,111725531,Private room,,Singapore,,MK17,0,0.0,1,1.0,,22.0,,2017-05-17 02:01:55.877242,1.344461,103.869149,0101000020E610000078962023A0F7594094F59B89E982F53F
13552612,1280,20454098,Private room,,Singapore,,MK29,0,0.0,2,1.0,,37.0,,2017-05-17 02:01:55.874696,1.371122,103.943375,0101000020E61000004C37894160FC5940C1374D9F1DF0F53F
16418161,1280,107605650,Private room,,Singapore,,MK28,13,5.0,2,0.0,,40.0,,2017-05-17 02:01:55.859949,1.347141,103.952419,0101000020E6100000B345D26EF4FC59409D9CA1B8E38DF53F
7687976,1280,10289153,Private room,,Singapore,,MK21,13,4.5,1,1.0,,30.0,,2017-05-17 02:01:55.826421,1.398573,103.910616,0101000020E6100000B8CD548847FA5940051901158E60F63F
15455547,1280,20306218,Private room,,Singapore,,MK21,18,5.0,4,1.0,,28.0,,2017-05-17 02:01:55.811264,1.390924,103.893915,0101000020E6100000D99942E735F95940488B33863941F63F
4008423,1280,12067440,Private room,,Singapore,,TS17,34,4.5,1,1.0,,38.0,,2017-05-17 02:01:54.948665,1.311567,103.859796,0101000020E6100000D34ECDE506F759408F34B8AD2DFCF43F
16140166,1280,86634095,Private room,,Singapore,,MK31,0,0.0,2,1.0,,33.0,,2017-05-17 02:01:54.894176,1.361812,103.964588,0101000020E61000004D874ECFBBFD59403ECE3461FBC9F53F
13269722,1280,74054288,Private room,,Singapore,,MK29,42,5.0,2,1.0,,40.0,,2017-05-17 02:01:54.811562,1.380517,103.943195,0101000020E61000000CB08F4E5DFC59400B2769FE9816F63F
14679627,1280,89687155,Private room,,Singapore,,MK25,29,4.5,2,1.0,,40.0,,2017-05-17 02:01:54.803540,1.312342,103.885177,0101000020E6100000F88A6EBDA6F85940FBAC32535AFFF43F
17856110,1280,33249378,Private room,,Singapore,,MK28,8,5.0,2,1.0,,33.0,,2017-05-17 02:01:53.014898,1.327859,103.912463,0101000020E6100000D8F335CB65FA59402F302B14E93EF53F
14548481,1280,8565555,Private room,,Singapore,,MK31,1,0.0,2,1.0,,20.0,,2017-05-17 02:01:53.009062,1.361083,103.960715,0101000020E6100000B471C45A7CFD5940DD43C2F7FEC6F53F
11972403,1280,63961060,Private room,,Singapore,,MK22,57,4.5,1,1.0,,25.0,,2017-05-17 02:01:53.005923,1.362478,103.884872,0101000020E61000005A492BBEA1F85940D34F38BBB5CCF53F
16526912,1280,24026763,Private room,,Singapore,,MK22,26,4.5,2,1.0,,28.0,,2017-05-17 02:01:52.992602,1.375037,103.891527,0101000020E6100000102043C70EF95940A5A31CCC2600F63F
13668845,1280,79489536,Private room,,Singapore,,MK28,13,4.5,3,1.0,,21.0,,2017-05-17 02:01:52.979901,1.355167,103.959385,0101000020E610000078D1579066FD594019E59997C3AEF53F
11933991,1280,15553995,Private room,,Singapore,,MK28,3,3.5,1,1.0,,21.0,,2017-05-17 02:01:51.282005,1.335725,103.935702,0101000020E61000005133A48AE2FB59409031772D215FF53F
10499408,1280,19689637,Private room,,Singapore,,MK24,8,5.0,1,1.0,,37.0,,2017-05-17 02:01:49.610999,1.345486,103.879837,0101000020E6100000E333D93F4FF859401B9DF3531C87F53F
3269018,1280,16528951,Private room,,Singapore,,MK27,22,4.5,3,1.0,,32.0,,2017-05-17 02:01:49.607903,1.312616,103.925534,0101000020E61000008255F5F23BFB5940274D83A27900F53F
13565038,1280,73893639,Private room,,Singapore,,TS18,0,0.0,2,1.0,,35.0,,2017-05-17 02:01:49.597895,1.315796,103.853089,0101000020E6100000F3E49A0299F659406552431B800DF53F
7576008,1280,39718280,Private room,,Singapore,,MK25,3,4.0,2,1.0,,36.0,,2017-05-17 02:01:49.594926,1.312449,103.878585,0101000020E6100000657094BC3AF85940BCAFCA85CAFFF43F
17676055,1280,96467516,Private room,,Singapore,,MK25,8,3.5,3,1.0,,39.0,,2017-05-17 02:01:49.592100,1.311761,103.882417,0101000020E6100000CE1B278579F859402DB1321AF9FCF43F
14779387,1280,92134085,Private room,,Singapore,,MK31,5,5.0,2,1.0,,22.0,,2017-05-17 02:01:49.588993,1.366415,103.963466,0101000020E6100000B5334C6DA9FD5940B0389CF9D5DCF53F
